Submitted,ElapsedTime,Attempt,ItemID,ItemType,I am nervous about taking organic chemistry.,ItemID,ItemType,I am excited to learn organic chemistry.,ItemID,ItemType,I see a connection between chemistry and real-world topics.,ItemID,ItemType,I am nervous about taking organic chemistry.,ItemID,ItemType,I am excited to learn organic chemistry.,ItemID,ItemType,I see a connection between chemistry and real-world topics.,ItemID,ItemType,What is the definition of “Organic Chemistry”,ItemID,ItemType,What do “wedges” and “hashes” tell us?,ItemID,ItemType,How many bonds are typically attached to a Carbon atom?,ItemID,ItemType,"In a typical short-hand structure of an organic molecule, where are the carbons?",ItemID,ItemType,"How many carbons and hydrogens are in this chemical structure?  
",ItemID,ItemType,Organic molecules in coffee are typically responsible for which of the following?,ItemID,ItemType,The video helped introduce me to unfamiliar or less familiar concepts.,ItemID,ItemType,The immersive format helped me understand the material in a new way.,ItemID,ItemType,I needed to rewatch parts to fully understand them.,ItemID,ItemType,"What stood out to you most about this video, and did it change how you think about organic chemistry in any way? ",ItemID,ItemType,How long did you watch the video. Be honest!,ItemID,ItemType,The video changed how I think about organic chemistry.
2026-03-15 02:11:57 UTC,0:06:36,1,96066,choice,Strongly Agree,96067,choice,Agree,96068,choice,Agree,96069,choice,Strongly agree,96070,choice,Neutral,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,What a molecule does,96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,Smell of coffee,96078,choice,Neutral,96079,choice,Neutral,96080,choice,Agree,96081,essay,<p>What stood out to me is that the speakers of the video also said that for too many people organic chemistry can be fearful but to not have fear is that a lot of these concepts will become easier with practice. It gave me some peace and comfort.</p>,96082,choice,I watched the entire video,96083,choice,Disagree
2026-03-16 05:59:21 UTC,28:03:55,1,96066,choice,Agree,96067,choice,Agree,96068,choice,Agree,96069,choice,Neutral,96070,choice,Agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">10 carbons, 5 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Agree,96081,essay,"<p>What stood out to me most in the video was how the interactions between carbon and other molecules, and the way they are arranged.</p>",96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-15 02:11:50 UTC,0:03:07,1,96066,choice,Agree,96067,choice,Agree,96068,choice,Agree,96069,choice,Agree,96070,choice,Strongly agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,,96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Strongly agree,96079,choice,Strongly agree,96080,choice,Agree,96081,essay,<p>I liked how they talked about coffee because I love coffee and so it was interesting to learn about the effects of caffeine. I didn't know that chemistry affects how we smell things because molecules are interacting with our smelling receptors.&nbsp;</p>,96082,choice,I watched the entire video,96083,choice,Agree
2026-03-15 02:10:45 UTC,0:07:30,1,96066,choice,Disagree,96067,choice,Agree,96068,choice,Agree,96069,choice,Strongly disagree,96070,choice,Agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Strongly agree,96079,choice,Strongly agree,96080,choice,Strongly disagree,96081,essay,<p>The visual and narrative format of the video. Using an everyday thing like coffee to explain orgo chem. It made me realize that o chem is present in many things I interact with.</p>,96082,choice,I watched the entire video,96083,choice,Agree
2026-03-15 03:01:08 UTC,0:57:56,1,96066,choice,Strongly Agree,96067,choice,Strongly agree,96068,choice,Neutral,96069,choice,Neutral,96070,choice,Agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,How a molecule reacts,96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Agree,96081,essay,<p>The coffee portion of the video was interesting. It put in perspective the molecular components that make up what coffee is in terms of smell and taste. I didn't see coffee in a chemical perspective.&nbsp;</p>,96082,choice,30 seconds or less,96083,choice,Neutral
2026-03-15 02:58:20 UTC,0:09:48,1,96066,choice,Neutral,96067,choice,Agree,96068,choice,Agree,96069,choice,Neutral,96070,choice,Agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Strongly agree,96079,choice,Agree,96080,choice,Disagree,96081,essay,"<p>I liked the stucture or pathway they took us through being a everyday or real-life example of how we can see OChem at the cafe. While touching up on basic introduction of the concepts, it made me realize it is a little more applicable that purely conceptual and that it does have more relation my everyday life and problems.</p>",96082,choice,I watched the entire video,96083,choice,Agree
2026-03-15 02:23:33 UTC,0:07:15,1,96066,choice,Strongly Agree,96067,choice,Agree,96068,choice,Agree,96069,choice,Strongly agree,96070,choice,Strongly agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Strongly agree,96079,choice,Agree,96080,choice,Agree,96081,essay,"<p>Caffeine is absorbed into out bodies into our brain, the brain grabs adenosine, since caffeine gets into the adenosine receptors we feel stimulated instead of calm. Yes, it made me realize organic chemistry is more applicable to the real world than I thought.</p>",96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-15 02:26:37 UTC,0:03:52,1,96066,choice,Agree,96067,choice,Strongly agree,96068,choice,Strongly agree,96069,choice,Agree,96070,choice,Strongly agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Neutral,96079,choice,Agree,96080,choice,Disagree,96081,essay,<p>I think the video did a good job at getting me excited for organic chemistry and its real-world application.&nbsp;</p>,96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-15 06:16:45 UTC,0:08:40,1,96066,choice,Strongly Agree,96067,choice,Agree,96068,choice,Agree,96069,choice,Agree,96070,choice,Agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Neutral,96081,essay,<p>What stood out to me was how much I recognized. I realized that it wasn't all new material and ideas and made me feel slightly less scared about it. I liked how it used so many diagrams and images and made me also realize how three-dimensional organic chemistry is.</p>,96082,choice,30 seconds or less,96083,choice,Agree
2026-03-15 03:19:12 UTC,0:02:08,1,96066,choice,Agree,96067,choice,Neutral,96068,choice,Strongly agree,96069,choice,Agree,96070,choice,Strongly agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Strongly agree,96080,choice,Neutral,96081,essay,"<p>The video had easy to understand diagrams, and everything was made very clear.</p>",96082,choice,I watched the entire video,96083,choice,Agree
2026-03-17 15:35:48 UTC,60:02:32,1,96066,choice,Strongly Agree,96067,choice,Neutral,96068,choice,Agree,96069,choice,Agree,96070,choice,Strongly disagree,96071,choice,Neutral,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of substances found in nature, excluding anything man-made.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Where the bond ends,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Agree,96081,essay,<p>the images of moleucles</p>,96082,choice,I did not watch it,96083,choice,Disagree
2026-03-15 03:41:28 UTC,0:02:31,1,96066,choice,Strongly Agree,96067,choice,Neutral,96068,choice,Strongly agree,96069,choice,Agree,96070,choice,Neutral,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Neutral,96080,choice,Disagree,96081,essay,"<p>It didn't change the way I think about organic chemistry, but I enjoyed how passionate both presenters are.</p>",96082,choice,I watched the entire video,96083,choice,Disagree
2026-03-15 03:53:03 UTC,0:08:52,1,96066,choice,Strongly Agree,96067,choice,Neutral,96068,choice,Agree,96069,choice,Agree,96070,choice,Strongly agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Strongly agree,96080,choice,Disagree,96081,essay,"<p>I think the accessibility of it stood out to me. It was clear and concise but still gave a robust overview of organic chemistry, and eased some of my worries. I also liked how the video acknowledged that organic chemistry is a pretty dreaded subject among college students and took steps to try and mitigate that fear. It didn't erase the difficulty completely, but offered encouragement.&nbsp;</p>",96082,choice,I watched the entire video,96083,choice,Agree
2026-03-15 03:58:12 UTC,0:07:32,1,96066,choice,Agree,96067,choice,Agree,96068,choice,Agree,96069,choice,Neutral,96070,choice,Agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Strongly agree,96079,choice,Agree,96080,choice,Agree,96081,essay,<p>The video was pretty interesting because it took what usually just looks like diagrams and molecules and applied them to real-life things. I liked the structural visuals as well - they seemed interesting.</p>,96082,choice,30 seconds to 2 minutes,96083,choice,Neutral
2026-03-15 04:24:11 UTC,0:03:44,1,96066,choice,Agree,96067,choice,Neutral,96068,choice,Agree,96069,choice,Neutral,96070,choice,Neutral,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Neutral,96079,choice,Agree,96080,choice,Disagree,96081,essay,<p>I liked how it explained things concisely. I think I already knew most of the stuff talked about.</p>,96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-15 04:30:38 UTC,0:02:38,1,96066,choice,Agree,96067,choice,Neutral,96068,choice,Neutral,96069,choice,Agree,96070,choice,Neutral,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Disagree,96081,essay,"<p>What stood out to me most about this video was how they made the introduction to the subject so easily digestible. While I would still say I am nervous to take my first Organic Chemistry class, I did feel a bit more at ease after watching the video because now I know that it won't be some about some wildly foreign concept.</p>",96082,choice,I watched the entire video,96083,choice,Agree
2026-03-15 04:40:13 UTC,0:02:25,1,96066,choice,Agree,96067,choice,Strongly agree,96068,choice,Neutral,96069,choice,Agree,96070,choice,Strongly agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Neutral,96080,choice,Agree,96081,essay,<p>I feel like the video presented organic chemistry in a way that made it seem more manageable but I still fear for some of the more complex and advanced topics.&nbsp;</p>,96082,choice,I watched the entire video,96083,choice,Disagree
2026-03-15 04:56:40 UTC,0:02:23,1,96066,choice,Strongly Agree,96067,choice,Agree,96068,choice,Agree,96069,choice,Strongly agree,96070,choice,Strongly agree,96071,choice,Agree,96072,choice,,96073,choice,,96074,choice,,96075,choice,,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Disagree,96081,essay,<p>I enjoyed the real world application with coffee.&nbsp;</p>,96082,choice,I watched the entire video,96083,choice,Agree
2026-03-15 05:58:23 UTC,0:04:41,1,96066,choice,Neutral,96067,choice,Neutral,96068,choice,Agree,96069,choice,Agree,96070,choice,Neutral,96071,choice,Neutral,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Agree,96081,essay,"<p>I thought it was very immersive, and I think it made me feel a little less anxious about starting organic chemistry.&nbsp;</p>",96082,choice,30 seconds to 2 minutes,96083,choice,Neutral
2026-03-15 06:16:38 UTC,0:06:38,1,96066,choice,Strongly disagree,96067,choice,Strongly agree,96068,choice,Agree,96069,choice,Strongly disagree,96070,choice,Agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Disagree,96081,essay,<p>i thought it was a good introduction and little insight into organic chemistry.</p>,96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-15 06:29:49 UTC,0:10:24,1,96066,choice,Agree,96067,choice,Disagree,96068,choice,Agree,96069,choice,Neutral,96070,choice,Neutral,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Disagree,96079,choice,Neutral,96080,choice,Strongly disagree,96081,essay,"<p>I liked the animations, they were nice and kept me more captivated. I wish every chemistry video was like this, then maybe I would actually understand what was going on during video lectures. It made me think more about how everything is just chemistry, but I'm still nervous about the class.</p>",96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-15 07:09:20 UTC,0:02:47,1,96066,choice,Strongly Agree,96067,choice,Neutral,96068,choice,Strongly agree,96069,choice,Agree,96070,choice,Neutral,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Where the bond connects,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Neutral,96079,choice,Agree,96080,choice,Agree,96081,essay,<p>Visual representation and calmness of the video with the right pace and introduction of material.&nbsp;</p>,96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-15 06:44:17 UTC,0:02:06,1,96066,choice,Agree,96067,choice,Neutral,96068,choice,Agree,96069,choice,Neutral,96070,choice,Neutral,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Neutral,96080,choice,Agree,96081,essay,<p>How simply organic chemistry was broken down. I was expecting a lengthy defintion</p>,96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-15 06:57:30 UTC,0:11:44,1,96066,choice,Strongly Agree,96067,choice,Agree,96068,choice,Agree,96069,choice,Agree,96070,choice,Strongly agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Where the bond connects,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Neutral,96080,choice,Strongly agree,96081,essay,"<p>When watching the video, it did make me feel a bit nervous for organic chemistry, as it is such a complex course that is very rigorous and tedious. What really stood out to me was the section on caffeine, as I consume more caffeine than I probably should, instead of knowing the cellular context behind it from 7C I can now learn the chemical background through the works of carbon.&nbsp;</p>",96082,choice,I watched the entire video,96083,choice,Strongly agree
2026-03-17 07:36:43 UTC,0:03:24,1,96066,choice,Agree,96067,choice,Neutral,96068,choice,Agree,96069,choice,Agree,96070,choice,Agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Disagree,96081,essay,"<p>What stood out to me most is that organic chem has so many connections to our everyday lives, even in things such as coffee. the way the video explained it made it feel a lot more digestible and easy to understand.&nbsp;</p>",96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-15 10:25:46 UTC,0:04:17,1,96066,choice,Strongly Agree,96067,choice,Neutral,96068,choice,Agree,96069,choice,Agree,96070,choice,Strongly agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Disagree,96081,essay,<p>It was a much more approachable video.</p>,96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-15 16:11:48 UTC,0:03:03,1,96066,choice,Strongly Agree,96067,choice,Neutral,96068,choice,Agree,96069,choice,Agree,96070,choice,Agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Disagree,96081,essay,"<p>What stood out to me most was how the structures are easily identifiable. Prior to this, I thought the chemical structures were really difficult to examine. However, I realized that each bond connection and end represents a carbon, and that makes things easier to understand.</p>",96082,choice,I watched the entire video,96083,choice,Agree
2026-03-15 17:25:58 UTC,0:03:20,1,96066,choice,Agree,96067,choice,Agree,96068,choice,Agree,96069,choice,Neutral,96070,choice,Agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Where the bond connects,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Neutral,96080,choice,Disagree,96081,essay,<p>I am less nervous now.</p>,96082,choice,I watched the entire video,96083,choice,Agree
2026-03-15 17:55:35 UTC,0:03:58,1,96066,choice,Agree,96067,choice,Neutral,96068,choice,Agree,96069,choice,Agree,96070,choice,Agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Neutral,96081,essay,"<p>This video expanded on my perspective of organic chemistry. I used to be nervous about taking organic chemistry because it was a very unfamiliar realm to me. Now I can see how it is applicable to the real world, and that the concepts could be challenging but not as hard to understand.&nbsp;</p>",96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-15 18:41:44 UTC,0:05:41,1,96066,choice,Neutral,96067,choice,Agree,96068,choice,Agree,96069,choice,Neutral,96070,choice,Agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Neutral,96079,choice,Neutral,96080,choice,Disagree,96081,essay,<p>I think it brought me some more comfort as I look forward to taking organic chemistry. I do appreciate how they mentioned the stigma around organic chemistry.</p>,96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-15 18:59:11 UTC,0:04:08,1,96066,choice,Agree,96067,choice,Agree,96068,choice,Agree,96069,choice,Agree,96070,choice,Agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Neutral,96079,choice,Neutral,96080,choice,Disagree,96081,essay,<p>The video did a good job at connecting day to day ingredients with organic chemistry. It did not change how I think about organic chemistry very much because I've always known that it is applicable to everyday compounds.&nbsp;</p>,96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-15 19:38:04 UTC,0:02:15,1,96066,choice,Agree,96067,choice,Strongly agree,96068,choice,Strongly agree,96069,choice,Agree,96070,choice,Strongly agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Neutral,96079,choice,Neutral,96080,choice,Strongly disagree,96081,essay,"<p>Not much really stood out, however, I appreciated how the video aimed to provide an intro to O chem to make students feel more comfortable.&nbsp;</p>",96082,choice,I watched the entire video,96083,choice,Strongly disagree
2026-03-15 20:24:26 UTC,0:04:48,1,96066,choice,Neutral,96067,choice,Agree,96068,choice,Neutral,96069,choice,Neutral,96070,choice,Strongly agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Neutral,96080,choice,Neutral,96081,essay,<p>I liked how it was formatted and it allowed me to learn more about what i'm getting into.&nbsp;</p>,96082,choice,30 seconds or less,96083,choice,Disagree
2026-03-15 20:46:31 UTC,0:04:28,1,96066,choice,Strongly Agree,96067,choice,Neutral,96068,choice,Agree,96069,choice,Strongly agree,96070,choice,Agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,,96078,choice,Neutral,96079,choice,Neutral,96080,choice,Strongly agree,96081,essay,<p>I liked the visuals of the carbonic structures and how C was rewritten for me to understand them.&nbsp;</p>,96082,choice,30 seconds to 2 minutes,96083,choice,Neutral
