Submitted,ElapsedTime,Attempt,ItemID,ItemType,I am nervous about taking organic chemistry.,ItemID,ItemType,I am excited to learn organic chemistry.,ItemID,ItemType,I see a connection between chemistry and real-world topics.,ItemID,ItemType,I am nervous about taking organic chemistry.,ItemID,ItemType,I am excited to learn organic chemistry.,ItemID,ItemType,I see a connection between chemistry and real-world topics.,ItemID,ItemType,What is the definition of “Organic Chemistry”,ItemID,ItemType,What do “wedges” and “hashes” tell us?,ItemID,ItemType,How many bonds are typically attached to a Carbon atom?,ItemID,ItemType,"In a typical short-hand structure of an organic molecule, where are the carbons?",ItemID,ItemType,"How many carbons and hydrogens are in this chemical structure?  
",ItemID,ItemType,Organic molecules in coffee are typically responsible for which of the following?,ItemID,ItemType,The video helped introduce me to unfamiliar or less familiar concepts.,ItemID,ItemType,The immersive format helped me understand the material in a new way.,ItemID,ItemType,I needed to rewatch parts to fully understand them.,ItemID,ItemType,"What stood out to you most about this video, and did it change how you think about organic chemistry in any way? ",ItemID,ItemType,How long did you watch the video. Be honest!,ItemID,ItemType,The video changed how I think about organic chemistry.
2026-03-12 22:59:12 UTC,0:07:22,1,95195,choice,Agree,95196,choice,Agree,95197,choice,Agree,95198,choice,Agree,95199,choice,Agree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Agree,95209,choice,Neutral,95210,essay,<p>The imagery while explaining concepts stood out most to me. It didn't necessarily change how I think about organic chemistry but I do think that the format of the video and video itself were very helpful.</p>,95211,choice,I watched the entire video,95212,choice,Neutral
2026-03-14 00:11:37 UTC,0:02:36,1,95195,choice,Agree,95196,choice,Neutral,95197,choice,Strongly agree,95198,choice,Agree,95199,choice,Agree,95200,choice,Strongly agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Neutral,95208,choice,Agree,95209,choice,Disagree,95210,essay,<p>The stereochemistry stood out most to me about this video.</p>,95211,choice,I watched the entire video,95212,choice,Disagree
2026-03-15 19:39:37 UTC,0:09:06,1,95195,choice,Strongly Agree,95196,choice,Neutral,95197,choice,Agree,95198,choice,Strongly agree,95199,choice,Agree,95200,choice,Strongly agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Strongly agree,95209,choice,Neutral,95210,essay,<p>I think the talk about the receptor for adenosine being able to take in caffeine because the two compounds have similar shapes opens a door to more conversations about this. This made me think more about the biological relevancy of these topics and concepts.</p>,95211,choice,I watched the entire video,95212,choice,Agree
2026-03-11 03:36:14 UTC,0:03:37,1,95195,choice,Agree,95196,choice,Agree,95197,choice,Strongly disagree,95198,choice,Agree,95199,choice,Agree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Strongly agree,95208,choice,Agree,95209,choice,Agree,95210,essay,"<p>I really liked how simple they put it. Though I probably need to watch the video again to fully understand, I feel like I got a lot of the concepts and could do a lot of practice problems by myself without help. I also loved the diagrams and how they moved, it made it extremely easy to visualize what they were saying. Though I am still a little bit intimidated on taking O chem, this definitely eased some of my fears.</p>",95211,choice,I watched the entire video,95212,choice,Agree
2026-03-10 15:34:23 UTC,0:05:25,1,95195,choice,Agree,95196,choice,Agree,95197,choice,Neutral,95198,choice,Neutral,95199,choice,Agree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Agree,95209,choice,Strongly disagree,95210,essay,"<p>I like how the video addressed the typical anxieties people have about taking organic chemistry, because it made me feel like the video creators actually understood and cared about students. Hearing them acknowledge people's worries about the difficulty of organic chemistry made me feel less nervous about taking the course.</p>",95211,choice,I watched the entire video,95212,choice,Agree
2026-03-10 15:40:04 UTC,0:06:20,1,95195,choice,Agree,95196,choice,Agree,95197,choice,Neutral,95198,choice,Neutral,95199,choice,Agree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Neutral,95208,choice,Agree,95209,choice,Neutral,95210,essay,"<p>What stood out to me is how they made a theme for the video, the cafe. I think that was really interesting and it captured my attention.</p>",95211,choice,I watched the entire video,95212,choice,Agree
2026-03-10 15:59:21 UTC,0:02:57,1,95195,choice,Agree,95196,choice,Neutral,95197,choice,Agree,95198,choice,Disagree,95199,choice,Neutral,95200,choice,Strongly agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,Smell of coffee,95207,choice,Agree,95208,choice,Agree,95209,choice,Disagree,95210,essay,<p>The part that stood out to me most was that organic chemistry is the study of carbon-based life forms. I thought it would be much more complicated than that.&nbsp;</p>,95211,choice,I watched the entire video,95212,choice,Agree
2026-03-10 16:40:46 UTC,0:06:27,1,95195,choice,Strongly Agree,95196,choice,Neutral,95197,choice,Agree,95198,choice,Strongly agree,95199,choice,Strongly agree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Strongly agree,95209,choice,Agree,95210,essay,"<p>I truly learned new material from this video. I really liked the immersive format as well as the visual imaging that allowed me to visualize the molecule when answering the questions above. It did change how I thought about organic chemistry because I was finally able to understand the basics of it, as I was scared, but I'm still scared. However, now I just understand it a little more.</p>",95211,choice,I watched the entire video,95212,choice,Disagree
2026-03-10 16:30:38 UTC,0:02:03,1,95195,choice,Strongly Agree,95196,choice,Neutral,95197,choice,Neutral,95198,choice,Strongly agree,95199,choice,Neutral,95200,choice,Neutral,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,,95203,choice,4,95204,choice,Where the bond connects,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 5 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Agree,95209,choice,Agree,95210,essay,<p>I am still nervous about organic chemistry after watching the video.</p>,95211,choice,I watched the entire video,95212,choice,Neutral
2026-03-10 17:16:54 UTC,0:02:53,1,95195,choice,Strongly Agree,95196,choice,Neutral,95197,choice,Agree,95198,choice,Disagree,95199,choice,Agree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Strongly agree,95208,choice,Strongly agree,95209,choice,Strongly disagree,95210,essay,<p>It changed the way I thought that organic chemistry was only somehting you needed to learn for class but didn't really have real world applications. Now I now it is in all living things since all living things have carbon-based molecules. It was very easy to understand and made me less anxious going into organic chemistry next quarter</p>,95211,choice,I watched the entire video,95212,choice,Strongly agree
2026-03-10 18:01:57 UTC,0:02:02,1,95195,choice,Neutral,95196,choice,Agree,95197,choice,Agree,95198,choice,Neutral,95199,choice,Agree,95200,choice,Strongly agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Strongly agree,95209,choice,Agree,95210,essay,<p>I really liked how they connected it to real topics and they explained it very well . I am less nervous to take organic chemistry.&nbsp;</p>,95211,choice,I watched the entire video,95212,choice,Agree
2026-03-10 18:22:23 UTC,0:02:12,1,95195,choice,Agree,95196,choice,Agree,95197,choice,Agree,95198,choice,Disagree,95199,choice,Strongly agree,95200,choice,Strongly agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Agree,95209,choice,Agree,95210,essay,<p>I liked that they were in a cafe because it made the topics seem more relevant to something we might actually experience.&nbsp;</p>,95211,choice,I watched the entire video,95212,choice,Agree
2026-03-15 07:42:13 UTC,0:05:45,1,95195,choice,Agree,95196,choice,Agree,95197,choice,Strongly agree,95198,choice,Agree,95199,choice,Strongly agree,95200,choice,Strongly agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Agree,95209,choice,Neutral,95210,essay,"<p>I think the way the concepts are develivered are really straightforward and easy to understand, it helped making the concepts of organic chemistry less scary.&nbsp;</p>",95211,choice,30 seconds to 2 minutes,95212,choice,Agree
2026-03-10 18:57:28 UTC,0:08:51,1,95195,choice,Strongly Agree,95196,choice,Disagree,95197,choice,Agree,95198,choice,Neutral,95199,choice,Neutral,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Where the bond ends,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Agree,95209,choice,Agree,95210,essay,"<p>Yes, this video introduced me to organic chemistry in a more simpler, approachable way. It helped me to not be as nervous when taking this course.</p>",95211,choice,I watched the entire video,95212,choice,Agree
2026-03-12 17:15:15 UTC,0:02:30,1,95195,choice,Strongly Agree,95196,choice,Neutral,95197,choice,Agree,95198,choice,Agree,95199,choice,Agree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Neutral,95208,choice,Neutral,95209,choice,Neutral,95210,essay,<p>It was a nice introduction to organic chemistry.</p>,95211,choice,I watched the entire video,95212,choice,Agree
2026-03-10 19:25:07 UTC,0:06:36,1,95195,choice,Agree,95196,choice,Disagree,95197,choice,Agree,95198,choice,Neutral,95199,choice,Agree,95200,choice,Strongly agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Neutral,95209,choice,Agree,95210,essay,"<p>I think it was formatted in a way that was very applicable and the terminology used in the video was also very simplified, making it easy to understand a difficult topic.</p>",95211,choice,I watched the entire video,95212,choice,Agree
2026-03-10 20:31:33 UTC,0:03:39,1,95195,choice,Agree,95196,choice,Agree,95197,choice,Strongly agree,95198,choice,Disagree,95199,choice,Agree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Where the bond connects,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,Stimulant effects,95207,choice,Agree,95208,choice,Agree,95209,choice,Neutral,95210,essay,<p>The factors that stood out in this video was how they simplified the idea of Organic chemistry in the beginning of the video. This calmed my percpetion of organic chemistry and put it into perspective that it is not quite different than any other chemistry class.</p>,95211,choice,I watched the entire video,95212,choice,Agree
2026-03-10 20:33:18 UTC,0:02:48,1,95195,choice,Agree,95196,choice,Agree,95197,choice,Agree,95198,choice,Disagree,95199,choice,Strongly agree,95200,choice,Strongly agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Strongly agree,95208,choice,Agree,95209,choice,Disagree,95210,essay,<p>I really love the visuals and simple way of presenting the idea. It's actually really good and makes the watcher feel like they can handle this.</p>,95211,choice,I watched the entire video,95212,choice,Agree
2026-03-10 20:49:52 UTC,0:02:14,1,95195,choice,Neutral,95196,choice,Disagree,95197,choice,Strongly agree,95198,choice,Neutral,95199,choice,Strongly agree,95200,choice,Strongly agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Strongly agree,95208,choice,Strongly agree,95209,choice,Disagree,95210,essay,"<p>It was a good way to introduce very introductory concepts. Good pacing, I didn't feel bored watching it nor did I feel like it was moving too fast to keep up with.</p>",95211,choice,,95212,choice,
2026-03-11 00:33:14 UTC,0:02:25,1,95195,choice,Strongly Agree,95196,choice,Agree,95197,choice,Agree,95198,choice,Agree,95199,choice,Agree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Where the bond ends,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Agree,95209,choice,Strongly disagree,95210,essay,<p>The video explained the concepts clearly and in an enagaging way that makes it easier to follow. The visuals and real-world applications are useful in understanding the purpose of the topic.</p>,95211,choice,I watched the entire video,95212,choice,Agree
2026-03-10 21:39:59 UTC,0:04:10,1,95195,choice,Agree,95196,choice,Agree,95197,choice,Disagree,95198,choice,Agree,95199,choice,Agree,95200,choice,Neutral,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Neutral,95209,choice,Disagree,95210,essay,"<p>I liked the graphics since it made it easier to understand organic chmeistry and apply it to a concept we know lots about, such as coffee! It didn't really change how I think about organic chemistry since I know it's going to be much more complicated than portrayed in the video.&nbsp;</p>",95211,choice,I watched the entire video,95212,choice,Disagree
2026-03-10 22:33:31 UTC,0:02:40,1,95195,choice,Agree,95196,choice,Neutral,95197,choice,Neutral,95198,choice,Neutral,95199,choice,Neutral,95200,choice,Neutral,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Neutral,95209,choice,Neutral,95210,essay,<p>I think it was good to follow along with.&nbsp;</p>,95211,choice,30 seconds to 2 minutes,95212,choice,Neutral
2026-03-10 22:52:53 UTC,0:02:37,1,95195,choice,Agree,95196,choice,Agree,95197,choice,Agree,95198,choice,Neutral,95199,choice,Agree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Agree,95209,choice,Disagree,95210,essay,<p>What stood out to me was how they described organic chemistry in a way where many college students can fully understand and see it in a different view. I didn't know how coffee and organic chemistry can relate to one another but this video helped me with that!</p>,95211,choice,I watched the entire video,95212,choice,Neutral
2026-03-10 23:13:55 UTC,0:03:06,1,95195,choice,Agree,95196,choice,Neutral,95197,choice,Strongly agree,95198,choice,Agree,95199,choice,Neutral,95200,choice,Strongly agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Neutral,95209,choice,Strongly disagree,95210,essay,"<p>I liked the real-life example of coffee and how the smell, taste, and stimulant effects all come from different molecules. Coffee is definitely a more accessible and familiar example than a complex molecule formula without explanation of it's real world function.</p>",95211,choice,I watched the entire video,95212,choice,Disagree
2026-03-10 23:18:01 UTC,0:02:18,1,95195,choice,Strongly Agree,95196,choice,Neutral,95197,choice,Agree,95198,choice,Agree,95199,choice,Strongly agree,95200,choice,Strongly agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,,95207,choice,,95208,choice,,95209,choice,,95210,essay,,95211,choice,,95212,choice,
2026-03-10 23:24:16 UTC,0:07:20,1,95195,choice,Strongly Agree,95196,choice,Agree,95197,choice,Agree,95198,choice,Agree,95199,choice,Agree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Agree,95209,choice,Neutral,95210,essay,<p><strong>I think what stood out was the description of coffee and they emphasized how different molecules need to be nearly perfect ti perform the effects desired.</strong></p>,95211,choice,30 seconds to 2 minutes,95212,choice,Neutral
2026-03-10 23:24:01 UTC,0:02:51,1,95195,choice,Neutral,95196,choice,Neutral,95197,choice,Neutral,95198,choice,Disagree,95199,choice,Agree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Agree,95209,choice,Disagree,95210,essay,"<p>The way they simplified the overarching idea of Organic Chemistry, and it made me perceive Ochem in a much less intimidating way.</p>",95211,choice,I watched the entire video,95212,choice,Agree
2026-03-11 08:26:18 UTC,0:04:14,1,95195,choice,Agree,95196,choice,Agree,95197,choice,Strongly agree,95198,choice,Neutral,95199,choice,Agree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Agree,95209,choice,Strongly agree,95210,essay,"<p>Before watching this video, i was not really familiar with the skeletal structure (don't know how to count the number of C atom and H atom)</p>",95211,choice,I watched the entire video,95212,choice,Agree
2026-03-11 00:06:32 UTC,0:05:33,1,95195,choice,Strongly Agree,95196,choice,Neutral,95197,choice,Agree,95198,choice,Strongly agree,95199,choice,Agree,95200,choice,Strongly agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Agree,95209,choice,Agree,95210,essay,"<p>What stood out to me were the graphics they used to show how certain molecules functioned, and it reminded me a little bit of sesame street in the beginning except for o-chem concepts. These made organic chemistry seem like it isn't as impossible of a task as it is made out to be.</p>",95211,choice,I watched the entire video,95212,choice,Agree
2026-03-11 21:17:58 UTC,0:02:02,1,95195,choice,Disagree,95196,choice,Strongly agree,95197,choice,Agree,95198,choice,Disagree,95199,choice,Strongly agree,95200,choice,Strongly agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Neutral,95208,choice,Disagree,95209,choice,Strongly disagree,95210,essay,"<p>I think that the part about applications to sensory systems was pretty interesting, but that's just because i'm a neuroscience major.</p>",95211,choice,I watched the entire video,95212,choice,Neutral
2026-03-11 00:31:36 UTC,0:08:06,1,95195,choice,Agree,95196,choice,Agree,95197,choice,Agree,95198,choice,Neutral,95199,choice,Strongly agree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Agree,95209,choice,Disagree,95210,essay,<p>I like how they explained that orgo is about structure of organic things around us.</p>,95211,choice,I watched the entire video,95212,choice,Agree
2026-03-11 00:33:47 UTC,0:02:16,1,95195,choice,Strongly Agree,95196,choice,Neutral,95197,choice,Agree,95198,choice,Neutral,95199,choice,Neutral,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Agree,95209,choice,Neutral,95210,essay,<p>The describing of how organic chemistry isn't that intimidating and can apply to actual life.</p>,95211,choice,I watched the entire video,95212,choice,Agree
